;dataPath;timeStamp;id;typeID;encounter
1827;104/Y2015M06D12h11m21s24PTZ4.jpg;12/06/2015 11:21;104;14;10
1833;104/Y2015M06D18h13m11s19PTZ2.jpg;18/06/2015 13:11;104;14;11
1832;104/Y2015M06D18h13m11s19PTZ1.jpg;18/06/2015 13:11;104;14;11
1834;104/Y2015M06D18h13m11s19PTZ3.jpg;18/06/2015 13:11;104;14;11
1835;104/Y2015M06D18h13m11s19PTZ4.jpg;18/06/2015 13:11;104;14;11
1836;105/Y2015M05D04h05m58s14PTZ1.jpg;04/05/2015 05:58;105;14;0
1837;105/Y2015M05D04h05m58s14PTZ2.jpg;04/05/2015 05:58;105;14;0
1838;105/Y2015M05D04h05m58s14PTZ3.jpg;04/05/2015 05:58;105;14;0
1839;105/Y2015M05D04h05m58s14PTZ4.jpg;04/05/2015 05:58;105;14;0
1841;105/Y2015M05D04h05m58s14PTZ6.jpg;04/05/2015 05:58;105;14;0
1840;105/Y2015M05D04h05m58s14PTZ5.jpg;04/05/2015 05:58;105;14;0
1843;105/Y2015M05D06h11m05s38PTZ2.jpg;06/05/2015 11:05;105;14;1
1845;105/Y2015M05D06h11m05s38PTZ4.jpg;06/05/2015 11:05;105;14;1
1842;105/Y2015M05D06h11m05s38PTZ1.jpg;06/05/2015 11:05;105;14;1
1844;105/Y2015M05D06h11m05s38PTZ3.jpg;06/05/2015 11:05;105;14;1
1846;105/Y2015M05D12h05m30s15PTZ1.jpg;12/05/2015 05:30;105;14;2
1849;105/Y2015M05D13h12m56s31PTZ3.jpg;13/05/2015 12:56;105;14;3
1850;105/Y2015M05D13h12m56s31PTZ4.jpg;13/05/2015 12:56;105;14;3
1848;105/Y2015M05D13h12m56s31PTZ2.jpg;13/05/2015 12:56;105;14;3
1847;105/Y2015M05D13h12m56s31PTZ1.jpg;13/05/2015 12:56;105;14;3
1851;105/Y2015M05D27h11m30s01PTZ1.jpg;27/05/2015 11:30;105;14;4
1852;105/Y2015M05D27h11m30s01PTZ2.jpg;27/05/2015 11:30;105;14;4
1853;105/Y2015M05D27h11m30s01PTZ3.jpg;27/05/2015 11:30;105;14;4
1856;105/Y2015M05D28h16m13s54PTZ3.jpg;28/05/2015 16:13;105;14;5
1854;105/Y2015M05D28h16m13s54PTZ1.jpg;28/05/2015 16:13;105;14;5
1855;105/Y2015M05D28h16m13s54PTZ2.jpg;28/05/2015 16:13;105;14;5
1857;106/Y2015M05D12h02m37s23PTZ1.jpg;12/05/2015 02:37;106;14;0
1861;106/Y2015M05D13h01m53s20PTZ4.jpg;13/05/2015 01:53;106;14;1
1859;106/Y2015M05D13h01m53s20PTZ2.jpg;13/05/2015 01:53;106;14;1
1860;106/Y2015M05D13h01m53s20PTZ3.jpg;13/05/2015 01:53;106;14;1
1858;106/Y2015M05D13h01m53s20PTZ1.jpg;13/05/2015 01:53;106;14;1
1862;108/Y2015M05D05h05m15s32PTZ1.jpg;05/05/2015 05:15;108;14;0
1863;108/Y2015M05D05h05m15s32PTZ2.jpg;05/05/2015 05:15;108;14;0
1865;108/Y2015M05D05h05m15s32PTZ4.jpg;05/05/2015 05:15;108;14;0
1866;108/Y2015M05D05h05m15s32PTZ5.jpg;05/05/2015 05:15;108;14;0
1867;108/Y2015M05D05h05m15s32PTZ6.jpg;05/05/2015 05:15;108;14;0
1864;108/Y2015M05D05h05m15s32PTZ3.jpg;05/05/2015 05:15;108;14;0
1869;108/Y2015M05D05h05m15s32PTZ8.jpg;05/05/2015 05:15;108;14;0
1868;108/Y2015M05D05h05m15s32PTZ7.jpg;05/05/2015 05:15;108;14;0
1870;108/Y2015M05D11h05m59s49PTZ1.jpg;11/05/2015 05:59;108;14;1
1871;108/Y2015M05D11h05m59s49PTZ2.jpg;11/05/2015 05:59;108;14;1
1872;108/Y2015M05D11h05m59s49PTZ3.jpg;11/05/2015 05:59;108;14;1
1873;108/Y2015M05D13h05m22s23PTZ1.jpg;13/05/2015 05:22;108;14;2
1877;108/Y2015M05D18h15m16s17PTZ4.jpg;18/05/2015 15:16;108;14;3
1876;108/Y2015M05D18h15m16s17PTZ3.jpg;18/05/2015 15:16;108;14;3
1874;108/Y2015M05D18h15m16s17PTZ1.jpg;18/05/2015 15:16;108;14;3
1875;108/Y2015M05D18h15m16s17PTZ2.jpg;18/05/2015 15:16;108;14;3
1879;108/Y2015M05D18h19m32s06PTZ2.jpg;18/05/2015 19:32;108;14;4
1878;108/Y2015M05D18h19m32s06PTZ1.jpg;18/05/2015 19:32;108;14;4
1883;108/Y2015M05D25h19m06s54PTZ4.jpg;25/05/2015 19:06;108;14;5
1882;108/Y2015M05D25h19m06s54PTZ3.jpg;25/05/2015 19:06;108;14;5
1881;108/Y2015M05D25h19m06s54PTZ2.jpg;25/05/2015 19:06;108;14;5
1880;108/Y2015M05D25h19m06s54PTZ1.jpg;25/05/2015 19:06;108;14;5
1884;108/Y2015M05D27h17m18s01PTZ1.jpg;27/05/2015 17:18;108;14;6
1888;108/Y2015M05D28h13m14s01PTZ4.jpg;28/05/2015 13:14;108;14;7
1889;108/Y2015M05D28h13m14s01PTZ5.jpg;28/05/2015 13:14;108;14;7
1886;108/Y2015M05D28h13m14s01PTZ2.jpg;28/05/2015 13:14;108;14;7
1885;108/Y2015M05D28h13m14s01PTZ1.jpg;28/05/2015 13:14;108;14;7
1887;108/Y2015M05D28h13m14s01PTZ3.jpg;28/05/2015 13:14;108;14;7
1891;109/Y2015M05D04h01m11s41PTZ2.jpg;04/05/2015 01:11;109;14;0
1890;109/Y2015M05D04h01m11s41PTZ1.jpg;04/05/2015 01:11;109;14;0
1892;109/Y2015M05D04h01m11s46PTZ1.jpg;04/05/2015 01:11;109;14;0
1893;109/Y2015M05D05h05m11s25PTZ1.jpg;05/05/2015 05:11;109;14;1
1894;109/Y2015M05D05h05m11s25PTZ2.jpg;05/05/2015 05:11;109;14;1
1895;109/Y2015M05D05h05m11s25PTZ3.jpg;05/05/2015 05:11;109;14;1
1896;109/Y2015M05D05h05m11s25PTZ4.jpg;05/05/2015 05:11;109;14;1
1897;109/Y2015M05D05h05m11s25PTZ5.jpg;05/05/2015 05:11;109;14;1
1898;109/Y2015M05D05h10m44s25PTZ1.jpg;05/05/2015 10:44;109;14;2
1899;109/Y2015M05D05h10m44s25PTZ2.jpg;05/05/2015 10:44;109;14;2
1900;109/Y2015M05D05h10m44s25PTZ3.jpg;05/05/2015 10:44;109;14;2
1901;109/Y2015M05D05h10m44s25PTZ4.jpg;05/05/2015 10:44;109;14;2
1903;109/Y2015M05D14h17m18s31PTZ2.jpg;14/05/2015 17:18;109;14;3
1902;109/Y2015M05D14h17m18s31PTZ1.jpg;14/05/2015 17:18;109;14;3
1904;109/Y2015M05D18h18m11s51PTZ1.jpg;18/05/2015 18:11;109;14;4
1905;109/Y2015M05D18h18m11s51PTZ2.jpg;18/05/2015 18:11;109;14;4
1906;109/Y2015M05D18h18m12s27PTZ1.jpg;18/05/2015 18:12;109;14;4
1907;109/Y2015M05D22h17m15s51PTZ1.jpg;22/05/2015 17:15;109;14;5
1908;109/Y2015M05D28h17m40s20PTZ1.jpg;28/05/2015 17:40;109;14;6
1909;109/Y2015M05D28h17m40s20PTZ2.jpg;28/05/2015 17:40;109;14;6
1910;109/Y2015M05D29h17m00s38PTZ1.jpg;29/05/2015 17:00;109;14;7
1911;109/Y2015M05D29h17m00s38PTZ2.jpg;29/05/2015 17:00;109;14;7
1913;109/Y2015M06D01h17m26s33PTZ2.jpg;01/06/2015 17:26;109;14;8
1912;109/Y2015M06D01h17m26s33PTZ1.jpg;01/06/2015 17:26;109;14;8
1914;109/Y2015M06D01h17m26s33PTZ3.jpg;01/06/2015 17:26;109;14;8
1915;109/Y2015M06D01h17m26s33PTZ4.jpg;01/06/2015 17:26;109;14;8
1916;109/Y2015M06D12h16m51s11PTZ1.jpg;12/06/2015 16:51;109;14;9
1917;109/Y2015M06D12h16m51s11PTZ2.jpg;12/06/2015 16:51;109;14;9
1918;109/Y2015M06D12h16m51s11PTZ3.jpg;12/06/2015 16:51;109;14;9
1919;109/Y2015M06D12h16m51s11PTZ4.jpg;12/06/2015 16:51;109;14;9
1921;109/Y2015M06D13h15m32s28PTZ2.jpg;13/06/2015 15:32;109;14;10
1920;109/Y2015M06D13h15m32s28PTZ1.jpg;13/06/2015 15:32;109;14;10
1922;112/Y2015M05D06h10m57s56PTZ1.jpg;06/05/2015 10:57;112;14;0
1923;112/Y2015M05D06h10m57s56PTZ2.jpg;06/05/2015 10:57;112;14;0
1924;112/Y2015M05D06h12m53s19PTZ1.jpg;06/05/2015 12:53;112;14;1
1925;112/Y2015M05D08h12m59s54PTZ1.jpg;08/05/2015 12:59;112;14;2
1926;112/Y2015M05D11h01m55s48PTZ1.jpg;11/05/2015 01:55;112;14;3
1927;112/Y2015M05D11h01m55s48PTZ2.jpg;11/05/2015 01:55;112;14;3
1928;112/Y2015M05D11h05m36s04PTZ1.jpg;11/05/2015 05:36;112;14;4
1929;112/Y2015M05D11h05m36s04PTZ2.jpg;11/05/2015 05:36;112;14;4
1930;112/Y2015M05D11h05m36s04PTZ3.jpg;11/05/2015 05:36;112;14;4
1931;112/Y2015M05D11h05m36s04PTZ4.jpg;11/05/2015 05:36;112;14;4
1932;112/Y2015M05D11h05m36s04PTZ5.jpg;11/05/2015 05:36;112;14;4
1933;112/Y2015M05D11h12m49s43PTZ1.jpg;11/05/2015 12:49;112;14;5
1939;112/Y2015M05D11h12m49s43PTZ7.jpg;11/05/2015 12:49;112;14;5
1940;112/Y2015M05D11h12m49s43PTZ8.jpg;11/05/2015 12:49;112;14;5
1937;112/Y2015M05D11h12m49s43PTZ5.jpg;11/05/2015 12:49;112;14;5
1936;112/Y2015M05D11h12m49s43PTZ4.jpg;11/05/2015 12:49;112;14;5
1935;112/Y2015M05D11h12m49s43PTZ3.jpg;11/05/2015 12:49;112;14;5
1934;112/Y2015M05D11h12m49s43PTZ2.jpg;11/05/2015 12:49;112;14;5
1938;112/Y2015M05D11h12m49s43PTZ6.jpg;11/05/2015 12:49;112;14;5
1943;112/Y2015M05D12h10m55s42PTZ3.jpg;12/05/2015 10:55;112;14;6
1944;112/Y2015M05D12h10m55s42PTZ4.jpg;12/05/2015 10:55;112;14;6
1941;112/Y2015M05D12h10m55s42PTZ1.jpg;12/05/2015 10:55;112;14;6
1942;112/Y2015M05D12h10m55s42PTZ2.jpg;12/05/2015 10:55;112;14;6
1949;112/Y2015M05D13h01m48s07PTZ5.jpg;13/05/2015 01:48;112;14;7
1948;112/Y2015M05D13h01m48s07PTZ4.jpg;13/05/2015 01:48;112;14;7
1947;112/Y2015M05D13h01m48s07PTZ3.jpg;13/05/2015 01:48;112;14;7
1946;112/Y2015M05D13h01m48s07PTZ2.jpg;13/05/2015 01:48;112;14;7
1945;112/Y2015M05D13h01m48s07PTZ1.jpg;13/05/2015 01:48;112;14;7
1950;112/Y2015M05D13h10m59s05PTZ1.jpg;13/05/2015 10:59;112;14;8
1951;112/Y2015M05D13h10m59s05PTZ2.jpg;13/05/2015 10:59;112;14;8
1955;112/Y2015M05D14h13m39s43PTZ4.jpg;14/05/2015 13:39;112;14;9
1953;112/Y2015M05D14h13m39s43PTZ2.jpg;14/05/2015 13:39;112;14;9
1952;112/Y2015M05D14h13m39s43PTZ1.jpg;14/05/2015 13:39;112;14;9
1956;112/Y2015M05D14h13m39s43PTZ5.jpg;14/05/2015 13:39;112;14;9
1954;112/Y2015M05D14h13m39s43PTZ3.jpg;14/05/2015 13:39;112;14;9
1957;112/Y2015M05D18h16m39s06PTZ1.jpg;18/05/2015 16:39;112;14;10
1959;112/Y2015M05D18h16m39s06PTZ3.jpg;18/05/2015 16:39;112;14;10
1960;112/Y2015M05D18h16m39s06PTZ4.jpg;18/05/2015 16:39;112;14;10
1958;112/Y2015M05D18h16m39s06PTZ2.jpg;18/05/2015 16:39;112;14;10
1961;112/Y2015M05D25h12m58s31PTZ1.jpg;25/05/2015 12:58;112;14;11
1962;112/Y2015M05D25h12m58s37PTZ1.jpg;25/05/2015 12:58;112;14;11
1964;112/Y2015M05D28h15m57s07PTZ2.jpg;28/05/2015 15:57;112;14;12
1963;112/Y2015M05D28h15m57s07PTZ1.jpg;28/05/2015 15:57;112;14;12
1965;112/Y2015M05D29h14m55s22PTZ1.jpg;29/05/2015 14:55;112;14;13
1966;112/Y2015M06D01h14m24s30PTZ1.jpg;01/06/2015 14:24;112;14;14
1967;112/Y2015M06D01h14m24s30PTZ2.jpg;01/06/2015 14:24;112;14;14
1968;112/Y2015M06D01h14m24s30PTZ3.jpg;01/06/2015 14:24;112;14;14
1969;113/Y2015M05D05h04m22s25PTZ1.jpg;05/05/2015 04:22;113;14;0
1970;113/Y2015M05D05h04m22s25PTZ2.jpg;05/05/2015 04:22;113;14;0
1971;113/Y2015M05D05h04m22s25PTZ3.jpg;05/05/2015 04:22;113;14;0
1972;113/Y2015M05D05h04m22s25PTZ4.jpg;05/05/2015 04:22;113;14;0
1973;113/Y2015M05D05h04m22s25PTZ5.jpg;05/05/2015 04:22;113;14;0
1974;113/Y2015M05D05h04m22s25PTZ6.jpg;05/05/2015 04:22;113;14;0
1975;113/Y2015M05D05h04m22s25PTZ7.jpg;05/05/2015 04:22;113;14;0
1976;113/Y2015M05D07h06m20s30PTZ1.jpg;07/05/2015 06:20;113;14;1
1977;113/Y2015M05D07h06m20s30PTZ2.jpg;07/05/2015 06:20;113;14;1
1978;113/Y2015M05D07h06m20s30PTZ3.jpg;07/05/2015 06:20;113;14;1
1979;113/Y2015M05D07h06m20s30PTZ4.jpg;07/05/2015 06:20;113;14;1
1980;113/Y2015M05D07h06m20s30PTZ5.jpg;07/05/2015 06:20;113;14;1
1981;113/Y2015M05D07h06m20s30PTZ6.jpg;07/05/2015 06:20;113;14;1
1982;113/Y2015M05D08h01m52s33PTZ1.jpg;08/05/2015 01:52;113;14;2
1983;113/Y2015M05D08h01m52s33PTZ2.jpg;08/05/2015 01:52;113;14;2
1984;113/Y2015M05D08h04m09s02PTZ1.jpg;08/05/2015 04:09;113;14;3
1985;113/Y2015M05D08h04m09s02PTZ2.jpg;08/05/2015 04:09;113;14;3
1986;113/Y2015M05D12h09m06s41PTZ1.jpg;12/05/2015 09:06;113;14;4
1987;113/Y2015M05D13h02m17s09PTZ1.jpg;13/05/2015 02:17;113;14;5
1990;113/Y2015M05D13h02m17s10PTZ3.jpg;13/05/2015 02:17;113;14;5
1989;113/Y2015M05D13h02m17s10PTZ2.jpg;13/05/2015 02:17;113;14;5
1988;113/Y2015M05D13h02m17s10PTZ1.jpg;13/05/2015 02:17;113;14;5
1995;113/Y2015M05D13h06m10s22PTZ2.jpg;13/05/2015 06:10;113;14;6
2001;113/Y2015M05D13h06m10s22PTZ8.jpg;13/05/2015 06:10;113;14;6
2000;113/Y2015M05D13h06m10s22PTZ7.jpg;13/05/2015 06:10;113;14;6
1999;113/Y2015M05D13h06m10s22PTZ6.jpg;13/05/2015 06:10;113;14;6
1998;113/Y2015M05D13h06m10s22PTZ5.jpg;13/05/2015 06:10;113;14;6
1997;113/Y2015M05D13h06m10s22PTZ4.jpg;13/05/2015 06:10;113;14;6
1996;113/Y2015M05D13h06m10s22PTZ3.jpg;13/05/2015 06:10;113;14;6
1994;113/Y2015M05D13h06m10s22PTZ12.jpg;13/05/2015 06:10;113;14;6
2002;113/Y2015M05D13h06m10s22PTZ9.jpg;13/05/2015 06:10;113;14;6
1992;113/Y2015M05D13h06m10s22PTZ10.jpg;13/05/2015 06:10;113;14;6
1991;113/Y2015M05D13h06m10s22PTZ1.jpg;13/05/2015 06:10;113;14;6
1993;113/Y2015M05D13h06m10s22PTZ11.jpg;13/05/2015 06:10;113;14;6
2003;113/Y2015M05D15h12m38s01PTZ1.jpg;15/05/2015 12:38;113;14;7
2004;113/Y2015M05D15h12m38s10PTZ1.jpg;15/05/2015 12:38;113;14;7
2007;113/Y2015M05D22h11m53s45PTZ3.jpg;22/05/2015 11:53;113;14;8
2006;113/Y2015M05D22h11m53s45PTZ2.jpg;22/05/2015 11:53;113;14;8
2005;113/Y2015M05D22h11m53s45PTZ1.jpg;22/05/2015 11:53;113;14;8
2012;113/Y2015M05D26h17m42s01PTZ5.jpg;26/05/2015 17:42;113;14;9
2008;113/Y2015M05D26h17m42s01PTZ1.jpg;26/05/2015 17:42;113;14;9
2010;113/Y2015M05D26h17m42s01PTZ3.jpg;26/05/2015 17:42;113;14;9
2009;113/Y2015M05D26h17m42s01PTZ2.jpg;26/05/2015 17:42;113;14;9
2011;113/Y2015M05D26h17m42s01PTZ4.jpg;26/05/2015 17:42;113;14;9
2018;113/Y2015M06D02h15m59s32PTZ6.jpg;02/06/2015 15:59;113;14;10
2017;113/Y2015M06D02h15m59s32PTZ5.jpg;02/06/2015 15:59;113;14;10
2016;113/Y2015M06D02h15m59s32PTZ4.jpg;02/06/2015 15:59;113;14;10
2015;113/Y2015M06D02h15m59s32PTZ3.jpg;02/06/2015 15:59;113;14;10
2014;113/Y2015M06D02h15m59s32PTZ2.jpg;02/06/2015 15:59;113;14;10
2013;113/Y2015M06D02h15m59s32PTZ1.jpg;02/06/2015 15:59;113;14;10
2019;113/Y2015M06D02h15m59s32PTZ7.jpg;02/06/2015 15:59;113;14;10
2020;113/Y2015M06D03h20m08s12PTZ1.jpg;03/06/2015 20:08;113;14;11
2022;113/Y2015M06D03h20m08s12PTZ3.jpg;03/06/2015 20:08;113;14;11
2021;113/Y2015M06D03h20m08s12PTZ2.jpg;03/06/2015 20:08;113;14;11
2028;113/Y2015M06D23h19m09s32PTZ6.jpg;23/06/2015 19:09;113;14;12
2027;113/Y2015M06D23h19m09s32PTZ5.jpg;23/06/2015 19:09;113;14;12
2026;113/Y2015M06D23h19m09s32PTZ4.jpg;23/06/2015 19:09;113;14;12
2025;113/Y2015M06D23h19m09s32PTZ3.jpg;23/06/2015 19:09;113;14;12
2024;113/Y2015M06D23h19m09s32PTZ2.jpg;23/06/2015 19:09;113;14;12
2023;113/Y2015M06D23h19m09s32PTZ1.jpg;23/06/2015 19:09;113;14;12
2031;113/Y2015M06D24h17m59s30PTZ3.jpg;24/06/2015 17:59;113;14;13
2036;113/Y2015M06D24h17m59s30PTZ8.jpg;24/06/2015 17:59;113;14;13
2035;113/Y2015M06D24h17m59s30PTZ7.jpg;24/06/2015 17:59;113;14;13
2034;113/Y2015M06D24h17m59s30PTZ6.jpg;24/06/2015 17:59;113;14;13
2033;113/Y2015M06D24h17m59s30PTZ5.jpg;24/06/2015 17:59;113;14;13
2032;113/Y2015M06D24h17m59s30PTZ4.jpg;24/06/2015 17:59;113;14;13
2030;113/Y2015M06D24h17m59s30PTZ2.jpg;24/06/2015 17:59;113;14;13
2029;113/Y2015M06D24h17m59s30PTZ1.jpg;24/06/2015 17:59;113;14;13
2039;115/Y2015M05D07h04m11s44PTZ3.jpg;07/05/2015 04:11;115;14;0
2040;115/Y2015M05D07h04m11s44PTZ4.jpg;07/05/2015 04:11;115;14;0
2038;115/Y2015M05D07h04m11s44PTZ2.jpg;07/05/2015 04:11;115;14;0
2037;115/Y2015M05D07h04m11s44PTZ1.jpg;07/05/2015 04:11;115;14;0
2041;115/Y2015M05D07h04m11s44PTZ5.jpg;07/05/2015 04:11;115;14;0
2046;115/Y2015M05D14h15m51s53PTZ5.jpg;14/05/2015 15:51;115;14;1
2043;115/Y2015M05D14h15m51s53PTZ2.jpg;14/05/2015 15:51;115;14;1
2045;115/Y2015M05D14h15m51s53PTZ4.jpg;14/05/2015 15:51;115;14;1
2044;115/Y2015M05D14h15m51s53PTZ3.jpg;14/05/2015 15:51;115;14;1
2042;115/Y2015M05D14h15m51s53PTZ1.jpg;14/05/2015 15:51;115;14;1
2047;116/Y2015M05D12h06m12s45PTZ1.jpg;12/05/2015 06:12;116;14;0
2048;116/Y2015M05D12h06m12s45PTZ2.jpg;12/05/2015 06:12;116;14;0
2050;117/Y2015M05D14h20m16s42PTZ2.jpg;14/05/2015 20:16;117;14;0
2049;117/Y2015M05D14h20m16s42PTZ1.jpg;14/05/2015 20:16;117;14;0
2051;117/Y2015M05D25h10m49s36PTZ1.jpg;25/05/2015 10:49;117;14;1
2052;117/Y2015M05D25h10m49s36PTZ2.jpg;25/05/2015 10:49;117;14;1
2054;117/Y2015M05D25h15m21s11PTZ2.jpg;25/05/2015 15:21;117;14;2
2053;117/Y2015M05D25h15m21s11PTZ1.jpg;25/05/2015 15:21;117;14;2
2056;117/Y2015M05D28h10m40s43PTZ2.jpg;28/05/2015 10:40;117;14;3
2055;117/Y2015M05D28h10m40s43PTZ1.jpg;28/05/2015 10:40;117;14;3
2058;117/Y2015M05D28h18m14s39PTZ2.jpg;28/05/2015 18:14;117;14;4
2057;117/Y2015M05D28h18m14s39PTZ1.jpg;28/05/2015 18:14;117;14;4
2059;117/Y2015M06D02h17m46s16PTZ1.jpg;02/06/2015 17:46;117;14;5
2060;117/Y2015M06D02h17m46s16PTZ2.jpg;02/06/2015 17:46;117;14;5
2062;117/Y2015M06D09h19m12s00PTZ2.jpg;09/06/2015 19:12;117;14;6
2061;117/Y2015M06D09h19m12s00PTZ1.jpg;09/06/2015 19:12;117;14;6
2066;117/Y2015M06D11h18m30s32PTZ4.jpg;11/06/2015 18:30;117;14;7
2065;117/Y2015M06D11h18m30s32PTZ3.jpg;11/06/2015 18:30;117;14;7
2064;117/Y2015M06D11h18m30s32PTZ2.jpg;11/06/2015 18:30;117;14;7
2063;117/Y2015M06D11h18m30s32PTZ1.jpg;11/06/2015 18:30;117;14;7
2067;118/Y2015M05D05h04m17s29PTZ1.jpg;05/05/2015 04:17;118;14;0
2075;118/Y2015M05D11h01m13s42PTZ8.jpg;11/05/2015 01:13;118;14;1
2074;118/Y2015M05D11h01m13s42PTZ7.jpg;11/05/2015 01:13;118;14;1
2073;118/Y2015M05D11h01m13s42PTZ6.jpg;11/05/2015 01:13;118;14;1
2072;118/Y2015M05D11h01m13s42PTZ5.jpg;11/05/2015 01:13;118;14;1
2071;118/Y2015M05D11h01m13s42PTZ4.jpg;11/05/2015 01:13;118;14;1
2070;118/Y2015M05D11h01m13s42PTZ3.jpg;11/05/2015 01:13;118;14;1
2069;118/Y2015M05D11h01m13s42PTZ2.jpg;11/05/2015 01:13;118;14;1
2068;118/Y2015M05D11h01m13s42PTZ1.jpg;11/05/2015 01:13;118;14;1
2077;118/Y2015M05D11h07m31s11PTZ2.jpg;11/05/2015 07:31;118;14;2
2076;118/Y2015M05D11h07m31s11PTZ1.jpg;11/05/2015 07:31;118;14;2
2078;118/Y2015M05D11h07m31s43PTZ1.jpg;11/05/2015 07:31;118;14;2
2079;118/Y2015M05D21h17m50s00PTZ1.jpg;21/05/2015 17:50;118;14;3
2080;118/Y2015M05D21h17m50s00PTZ2.jpg;21/05/2015 17:50;118;14;3
2081;118/Y2015M05D21h17m50s11PTZ1.jpg;21/05/2015 17:50;118;14;3
2082;118/Y2015M05D21h17m50s11PTZ2.jpg;21/05/2015 17:50;118;14;3
2083;118/Y2015M05D21h17m50s11PTZ3.jpg;21/05/2015 17:50;118;14;3
2086;118/Y2015M05D25h14m02s00PTZ3.jpg;25/05/2015 14:02;118;14;4
2084;118/Y2015M05D25h14m02s00PTZ1.jpg;25/05/2015 14:02;118;14;4
2085;118/Y2015M05D25h14m02s00PTZ2.jpg;25/05/2015 14:02;118;14;4
2087;118/Y2015M05D25h14m02s00PTZ4.jpg;25/05/2015 14:02;118;14;4
2088;120/Y2015M05D11h06m58s46PTZ1.jpg;11/05/2015 06:58;120;14;0
2089;120/Y2015M05D11h06m58s46PTZ2.jpg;11/05/2015 06:58;120;14;0
2090;120/Y2015M05D25h14m20s49PTZ1.jpg;25/05/2015 14:20;120;14;1
2091;120/Y2015M05D25h18m53s04PTZ1.jpg;25/05/2015 18:53;120;14;2
2092;120/Y2015M05D25h18m53s04PTZ2.jpg;25/05/2015 18:53;120;14;2
2094;120/Y2015M05D25h18m53s04PTZ4.jpg;25/05/2015 18:53;120;14;2
2093;120/Y2015M05D25h18m53s04PTZ3.jpg;25/05/2015 18:53;120;14;2
2095;120/Y2015M06D04h20m12s46PTZ1.jpg;04/06/2015 20:12;120;14;3
2096;120/Y2015M06D04h20m12s46PTZ2.jpg;04/06/2015 20:12;120;14;3
2097;120/Y2015M06D04h20m12s46PTZ3.jpg;04/06/2015 20:12;120;14;3
2100;120/Y2015M06D08h12m47s36PTZ3.jpg;08/06/2015 12:47;120;14;4
2098;120/Y2015M06D08h12m47s36PTZ1.jpg;08/06/2015 12:47;120;14;4
2099;120/Y2015M06D08h12m47s36PTZ2.jpg;08/06/2015 12:47;120;14;4
2102;120/Y2015M06D08h19m28s37PTZ2.jpg;08/06/2015 19:28;120;14;5
2103;120/Y2015M06D08h19m28s37PTZ3.jpg;08/06/2015 19:28;120;14;5
2101;120/Y2015M06D08h19m28s37PTZ1.jpg;08/06/2015 19:28;120;14;5
2104;120/Y2015M06D29h19m48s49PTZ1.jpg;29/06/2015 19:48;120;14;6
2105;120/Y2015M06D29h19m48s49PTZ2.jpg;29/06/2015 19:48;120;14;6
2106;120/Y2015M06D29h19m48s49PTZ3.jpg;29/06/2015 19:48;120;14;6
2107;120/Y2015M06D30h18m32s31PTZ1.jpg;30/06/2015 18:32;120;14;7
2108;120/Y2015M06D30h18m33s26PTZ1.jpg;30/06/2015 18:33;120;14;7
2109;120/Y2015M06D30h18m35s25PTZ1.jpg;30/06/2015 18:35;120;14;7
2110;120/Y2015M06D30h18m36s37PTZ1.jpg;30/06/2015 18:36;120;14;7
2111;120/Y2015M06D30h18m36s37PTZ2.jpg;30/06/2015 18:36;120;14;7
2112;121/Y2015M05D05h03m31s38PTZ1.jpg;05/05/2015 03:31;121;14;0
2113;121/Y2015M05D05h03m31s38PTZ2.jpg;05/05/2015 03:31;121;14;0
2114;121/Y2015M05D05h03m31s38PTZ3.jpg;05/05/2015 03:31;121;14;0
2115;121/Y2015M05D05h03m31s38PTZ4.jpg;05/05/2015 03:31;121;14;0
2116;121/Y2015M05D05h03m32s16PTZ1.jpg;05/05/2015 03:32;121;14;0
2117;121/Y2015M05D05h03m32s34PTZ1.jpg;05/05/2015 03:32;121;14;0
2119;121/Y2015M05D05h03m32s34PTZ3.jpg;05/05/2015 03:32;121;14;0
2120;121/Y2015M05D05h03m32s34PTZ4.jpg;05/05/2015 03:32;121;14;0
2121;121/Y2015M05D05h03m32s34PTZ5.jpg;05/05/2015 03:32;121;14;0
2118;121/Y2015M05D05h03m32s34PTZ2.jpg;05/05/2015 03:32;121;14;0
2124;121/Y2015M05D05h03m33s06PTZ3.jpg;05/05/2015 03:33;121;14;0
2122;121/Y2015M05D05h03m33s06PTZ1.jpg;05/05/2015 03:33;121;14;0
2123;121/Y2015M05D05h03m33s06PTZ2.jpg;05/05/2015 03:33;121;14;0
2129;121/Y2015M05D05h03m33s26PTZ5.jpg;05/05/2015 03:33;121;14;0
2130;121/Y2015M05D05h03m33s26PTZ6.jpg;05/05/2015 03:33;121;14;0
2128;121/Y2015M05D05h03m33s26PTZ4.jpg;05/05/2015 03:33;121;14;0
2127;121/Y2015M05D05h03m33s26PTZ3.jpg;05/05/2015 03:33;121;14;0
2125;121/Y2015M05D05h03m33s26PTZ1.jpg;05/05/2015 03:33;121;14;0
2126;121/Y2015M05D05h03m33s26PTZ2.jpg;05/05/2015 03:33;121;14;0
2133;121/Y2015M05D05h03m34s01PTZ3.jpg;05/05/2015 03:34;121;14;0
2131;121/Y2015M05D05h03m34s01PTZ1.jpg;05/05/2015 03:34;121;14;0
2132;121/Y2015M05D05h03m34s01PTZ2.jpg;05/05/2015 03:34;121;14;0
